"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3150000","3150000-104-2017-00270","20170905","","03","폐업","02","폐업","20190830","","","","","3.30","157930","서울특별시 강서구 등촌동 667-7번지 (지상 1층) 2호","서울특별시 강서구 강서로56길 110, 1층 2호 (등촌동, 3동)","07591","지에스25편의점주공점","2019-08-30 13:51:23","U","2019-09-01 02:40:00.0","편의점","186221.461740975    ","450744.023135457    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00271","2017-09-06","","01","영업/정상","01","영업","","","","","0236623504","277.20","157-210","서울특별시 강서구 마곡동 759-3 보타닉파크타워1, 105,203,204호","서울특별시 강서구 마곡중앙로 161-17, 105,203,204호 (마곡동, 보타닉파크타워1, 가양1동)","07788","스타벅스 마곡나루역점","2023-02-16 14:14:04","U","2022-12-01 23:08:00.0","커피숍","184555.689189052","451767.833497048","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00272","20170906","","03","폐업","02","폐업","20200812","","","","0261163401","98.96","157220","서울특별시 강서구 방화동 886 skypark, 2층 ","서울특별시 강서구 하늘길 38, 2층 (방화동, skypark, 2동)","07505","디초콜릿커피앤드 롯데김포공항점","2020-08-12 13:08:28","U","2020-08-14 02:40:00.0","커피숍","182524.823835629    ","451438.25089679     ","커피숍","","","","","상수도전용","","","","","","","","","N","98.96","","",""
"3150000","3150000-104-2017-00273","20170906","","01","영업/정상","01","영업","","","","","","10.00","157210","서울특별시 강서구 마곡동 759-3번지 지층 103-107호 ","서울특별시 강서구 마곡중앙로 161-17, 지층 103-107호 (마곡동, 가양1동)","07788","포텐PC(4TEN PC) 마곡나루1호점","2019-10-23 13:49:32","U","2019-10-25 02:40:00.0","기타 휴게음식점","184557              ","451787              ","기타 휴게음식점","","","","","","","","","","","","","","N","10","","",""
"3150000","3150000-104-2017-00274","20170907","","03","폐업","02","폐업","20181016","","","","","46.28","157930","서울특별시 강서구 등촌동 695-1번지 (지상 1층) 105호","서울특별시 강서구 강서로62길 98, 1층 105호 (등촌동, 3동)","07586","다올레","2018-10-16 13:57:08","U","2018-10-18 02:36:20.0","일반조리판매","186236.399275519    ","451054.437108698    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","46.28","","",""
"3150000","3150000-104-2017-00275","20170907","","01","영업/정상","01","영업","","","","","07076006007","30.00","157210","서울특별시 강서구 마곡동 723-2번지 이천이프라자 (지하 1층) 01호","서울특별시 강서구 공항대로 271, 지하 1층 01호 (마곡동, 가양 1동 이천이프라자)","07803","브리즈피씨카페마곡점","2019-01-02 17:57:18","U","2019-01-04 02:40:00.0","일반조리판매","185601.392686575    ","450753.253040285    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","30","","",""
"3150000","3150000-104-2017-00276","20170908","","01","영업/정상","01","영업","","","","","0226038284","20.00","157904","서울특별시 강서구 화곡동 857-14번지 (지상 1층) ","서울특별시 강서구 곰달래로36길 13, 1층 (화곡동, 2동)","07782","달리는커피 화곡점","2017-09-28 18:10:48","I","2018-08-31 23:59:59.0","커피숍","187016.974570463    ","447593.170001322    ","커피숍","","","","","상수도전용","","","","","","","","","N","20","","",""
"3150000","3150000-104-2017-00277","20170912","","01","영업/정상","01","영업","","","","","","16.62","157806","서울특별시 강서구 가양동 1460번지 상가동 133호","서울특별시 강서구 허준로 23, 상가동 1층 133호 (가양동, 1동)","07524","하얀집","2017-09-12 10:46:03","I","2018-08-31 23:59:59.0","일반조리판매","186236.281118291    ","452133.277893616    ","일반조리판매","","","","","","","","","","","","","","N","16.62","","",""
"3150000","3150000-104-2017-00278","20170913","","01","영업/정상","01","영업","","","","","15440070","76.23","157210","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 400호","서울특별시 강서구 공항대로 247, 400호 (마곡동, 퀸즈파크나인, 1동)","07803","메가박스중앙(주)마곡지점","2021-12-08 17:46:17","U","2021-12-10 02:40:00.0","극장","185365              ","450789              ","극장","","","","","상수도전용","","","","","","","","","N","76.23","","",""
"3150000","3150000-104-2017-00279","20170913","","01","영업/정상","01","영업","","","","","","10.00","157922","서울특별시 강서구 화곡동 1051-1 경동엠파이어시티 (지하 1층) 101동 01호","서울특별시 강서구 강서로 187, 경동엠파이어시티 101동 지하 1층 01호 (화곡동)","07714","피에스타PC방 강서화곡역점","2021-08-11 13:07:45","U","2021-08-13 02:40:00.0","기타 휴게음식점","185687.632945004    ","448972.075644627    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","10","","",""
"3150000","3150000-104-2017-00280","20170913","","01","영업/정상","01","영업","","","","","15778080","57.10","157930","서울특별시 강서구 등촌동 678-10번지 101호","서울특별시 강서구 강서로 402, 101호 (등촌동, 3동)","07583","파파존스 마곡점","2017-09-28 18:11:40","I","2018-08-31 23:59:59.0","패스트푸드","185752.295          ","451018.205          ","패스트푸드","","","","","상수도전용","","","","","","","","","N","57.1","","",""
"3150000","3150000-104-2017-00281","20170913","","01","영업/정상","01","영업","","","","","000236641121","49.50","157030","서울특별시 강서구 등촌동 73-1 금부빌딩 (지상 1층) ","서울특별시 강서구 양천로 476, 1층 (등촌동, 3동 금부빌딩)","07575","알라스카인제주 가양역점","2021-08-21 13:49:05","U","2021-08-24 02:40:00.0","아이스크림","186966.036176588    ","451047.287263879    ","아이스크림","","","","","상수도전용","","","","","","","","","N","49.5","","",""
"3150000","3150000-104-2017-00282","20170914","","03","폐업","02","폐업","20211222","","","","023284819","3.30","157210","서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 1층) 102일부호","서울특별시 강서구 마곡동로 55, 1층 102일부호 (마곡동, 가양 1동 마커스빌딩)","07802","세븐일레븐 마곡마커스점","2021-12-22 15:17:58","U","2021-12-24 02:40:00.0","편의점","185192              ","450881              ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","",""
"3150000","3150000-104-2017-00283","20170914","","03","폐업","02","폐업","20200420","","","","0260130203","23.00","157846","서울특별시 강서구 방화동 186-11번지 (지상 1층) ","서울특별시 강서구 방화대로34길 57, 1층 (방화동, 1동)","07597","헬로토스트","2020-04-20 15:13:29","U","2020-04-22 02:40:00.0","일반조리판매","183992.222556974    ","452024.559672898    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","23","","",""
"3150000","3150000-104-2017-00284","20170915","","03","폐업","02","폐업","20210805","","","","","13.22","157210","서울특별시 강서구 마곡동 743-0 마곡엠밸리6단지 상가동 102호","서울특별시 강서구 마곡서1로 100-0, 상가동 102호 (마곡동, 방화1동, 마곡엠밸리6단지)","07798","더(the) 건강해","2021-08-05 17:02:13","U","2021-08-07 02:40:00.0","기타 휴게음식점","184077.606139883    ","451423.521180304    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","13.22","","",""
"3150000","3150000-104-2017-00285","20170919","","03","폐업","02","폐업","20211116","","","","0226687147","3.30","157210","서울특별시 강서구 마곡동 758-2 외 1필지 마곡일성트루엘플래닛 (지상 1층) 122호","서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 1층 122호 (마곡동)","07788","지에스25 마곡일성점","2021-11-16 16:52:59","U","2021-11-18 02:40:00.0","편의점","184503              ","451852              ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","",""
"3150000","3150000-104-2017-00286","20170920","","01","영업/정상","01","영업","","","","","","21.75","157804","서울특별시 강서구 가양동 449-21번지 한화비지메트로2차 (지상 1층) 104일부호","서울특별시 강서구 양천로 551-24, 1층 104일부호 (가양동, 3동 한화비지메트로2차)","07532","커피에반하다 강서가양점","2017-09-20 12:06:38","I","2018-08-31 23:59:59.0","커피숍","187733.160920858    ","450747.952249309    ","커피숍","","","","","상수도전용","","","","","","","","","N","21.75","","",""
"3150000","3150000-104-2017-00287","20170920","","01","영업/정상","01","영업","","","","","","25.00","157210","서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동","서울특별시 강서구 마곡중앙10로 10, W동 지하 1층 (마곡동, 가양 1동 엘지사이언스파크)","07796","엘지사이언스파크 지 카페","2022-04-15 10:16:18","U","2021-12-03 23:07:00.0","커피숍","","","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00288","20170920","","01","영업/정상","01","영업","","","","","","25.00","157210","서울특별시 강서구 마곡동 770-0 엘지사이언스파크 (지하 1층) W동","서울특별시 강서구 마곡중앙10로 10, W동 지하 1층 (마곡동, 가양 1동 엘지사이언스파크)","07796","엘지사이언스파크 엘 카페","2022-04-15 10:12:51","U","2021-12-03 23:07:00.0","커피숍","","","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00289","20170920","","03","폐업","02","폐업","20201015","","","","","3.30","157910","서울특별시 강서구 화곡동 936-15 1층 ","서울특별시 강서구 월정로 112, 1층 (화곡동, 1동)","07775","GS25화곡베스트점","2020-10-15 09:57:41","U","2020-10-18 02:40:00.0","일반조리판매","185701.230645732    ","447447.430080368    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00290","20170920","","03","폐업","02","폐업","20180511","","","","0226021353","39.66","157883","서울특별시 강서구 화곡동 357-24번지 외 1필지 (지상 1층) 다동 ","서울특별시 강서구 곰달래로 53-1, 다동 1층 (화곡동, 1동)","07772","에스프레소코코화곡곰달래점","2018-05-11 13:10:18","I","2018-08-31 23:59:59.0","커피숍","185674.843090998    ","447564.214060938    ","커피숍","","","","","상수도전용","","","","","","","","","N","39.66","","",""
"3150000","3150000-104-2017-00291","20170921","","01","영업/정상","01","영업","","","","","07044114489","31.35","157857","서울특별시 강서구 방화동 830-3 방화샤르망1오피스텔 (지상 1층) 112호","서울특별시 강서구 방화대로47가길 7, 1층 112호 (방화동, 3동 방화샤르망1오피스텔)","07511","감성커피 방화역점","2022-08-09 15:36:58","U","2021-12-07 23:01:00.0","커피숍","183414.494799084","452706.104919778","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00292","20170921","","03","폐업","02","폐업","20211203","","","","0264218929","72.43","157210","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 (지상 2층) 233호","서울특별시 강서구 공항대로 247, 2층 233호 (마곡동, 가양 1동 퀸즈파크나인)","07803","파스쿠치 마곡퀸즈파크9점","2021-12-03 15:46:36","U","2021-12-07 02:40:00.0","커피숍","185365              ","450789              ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","72.43","","",""
"3150000","3150000-104-2017-00293","20170922","","03","폐업","02","폐업","20171020","","","","","63.44","157880","서울특별시 강서구 화곡동 341-7번지 (지상 1층) ","서울특별시 강서구 곰달래로25길 37, 1층 (화곡동, 8동)","07757","오롯이","2017-10-20 14:00:44","I","2018-08-31 23:59:59.0","커피숍","186561.780258384    ","447796.803792839    ","커피숍","","","","","상수도전용","","","","","","","","","N","63.44","","",""
"3150000","3150000-104-2017-00294","20170925","","01","영업/정상","01","영업","","","","","0236614948","66.00","157280","서울특별시 강서구 내발산동 652-0번지 외 1필지 (지상 2층) ","서울특별시 강서구 강서로52길 16, 2층 (내발산동, 우장산동)","07646","통툰만화까페","2019-10-10 11:43:42","U","2019-10-12 02:40:00.0","커피숍","185702.433211681    ","450616.886380629    ","커피숍","","","","","상수도전용","","","","","","","","","N","66","","",""
"3150000","3150000-104-2017-00295","20170925","","03","폐업","02","폐업","20191002","","","","","33.00","157871","서울특별시 강서구 화곡동 98-247번지 (지상 1층) ","서울특별시 강서구 까치산로4길 58, 1층 (화곡동, 본동)","07730","수다쟁이","2019-10-02 17:14:05","U","2019-10-04 02:40:00.0","커피숍","186302.675546318    ","448704.958770751    ","커피숍","","","","","상수도전용","","","","","","","","","N","33","","",""
"3150000","3150000-104-2017-00296","20170925","","01","영업/정상","01","영업","","","","","","3.30","157831","서울특별시 강서구 내발산동 697-6번지 (지상 1층) ","서울특별시 강서구 강서로47다길 20, 1층 (내발산동, 1동)","07638","이마트24 강서내발산점","2018-09-14 11:36:53","U","2018-09-14 23:59:59.0","편의점","185272.568433856    ","449983.780402194    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00297","20170925","","01","영업/정상","01","영업","","","","","","17.00","157863","서울특별시 강서구 염창동 273-1번지 (지상 1층) ","서울특별시 강서구 공항대로61길 30, 1층 (염창동)","07562","주스라이프","2017-09-25 16:09:09","I","2018-08-31 23:59:59.0","커피숍","188097.341166954    ","450007.272919917    ","커피숍","","","","","상수도전용","","","","","","","","","N","17","","",""
"3150000","3150000-104-2017-00298","20170927","","03","폐업","02","폐업","20181228","","","","","33.95","157930","서울특별시 강서구 등촌동 717번지 그레이스힐 ","서울특별시 강서구 양천로 470, 지하2층 203호 (등촌동, 3동, 그레이스힐)","07575","쿠키보이","2018-12-28 08:54:44","U","2018-12-30 02:40:00.0","일반조리판매","186899.241516278    ","451093.022236256    ","일반조리판매","","","","","","","","","","","","","","N","33.95","","",""
"3150000","3150000-104-2017-00299","20171011","","01","영업/정상","01","영업","","","","","","37.24","157210","서울특별시 강서구 마곡동 793-9번지 플레이스에이치 (지상 1층) 108호","서울특별시 강서구 강서로 395, 1층 108호 (마곡동, 가양 1동 플레이스에이치)","07794","빽다방 발산역플레이스점","2017-10-11 14:43:10","I","2018-08-31 23:59:59.0","커피숍","185679              ","450992              ","커피숍","","","","","상수도전용","","","","","","","","","N","37.24","","",""
"3150000","3150000-104-2017-00300","20171011","","01","영업/정상","01","영업","","","","","","43.60","157911","서울특별시 강서구 화곡동 953-1번지 케이씨대학교 학생복지관 1층 ","서울특별시 강서구 까치산로24길 47, 케이씨대학교, 학생복지관 1층 (화곡동)","07661","블루포트 KC대학교점","2019-03-26 17:14:02","U","2019-03-28 02:40:00.0","커피숍","187057.844159928    ","449599.908904971    ","커피숍","","","","","상수도전용","","","","","","","","","N","43.6","","",""
"3150000","3150000-104-2017-00301","20171011","","03","폐업","02","폐업","20181221","","","","0226902613","3.30","157875","서울특별시 강서구 화곡동 152-6번지 (지상 1층) ","서울특별시 강서구 초록마을로 129, 1층 (화곡동, 8동)","07753","지에스25화곡봉제산점","2018-12-21 16:24:04","U","2018-12-23 02:40:00.0","편의점","186672.607065716    ","448336.320769363    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00302","20171013","","01","영업/정상","01","영업","","","","","","3.30","157842","서울특별시 강서구 등촌동 654-58번지 (지상 1층) ","서울특별시 강서구 공항대로51길 17, 1층 (등촌동, 1동)","07571","지에스25등촌캐빈","2017-10-13 14:33:04","I","2018-08-31 23:59:59.0","편의점","187332.486700036    ","450332.354576088    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00303","20171018","","01","영업/정상","01","영업","","","","","","53.34","157010","서울특별시 강서구 화곡동 1165-1번지 강서힐스테이트 (지상 1층) 상가동 159~160호","서울특별시 강서구 강서로 242, 상가동 1층 159~160호 (화곡동, 우장산동 강서힐스테이트)","07694","커피에반하다 우장산역점","2017-10-18 14:41:57","I","2018-08-31 23:59:59.0","커피숍","185509.165465662    ","449450.069694741    ","커피숍","","","","","상수도전용","","","","","","","","","N","53.34","","",""
"3150000","3150000-104-2017-00304","20171019","","03","폐업","02","폐업","20171211","","","","0236657100","46.44","157210","서울특별시 강서구 마곡동 797-14번지 외 1필지 힐스테이트에코마곡 (지상 1층) 107호","서울특별시 강서구 공항대로 269-15, 1층 107호 (마곡동, 가양 1동 힐스테이트에코마곡)","07803","김밥천국 마곡점","2017-12-11 14:30:09","I","2018-08-31 23:59:59.0","일반조리판매","185573              ","450813              ","일반조리판매","","","","","상수도전용","","","","","","","","","N","46.44","","",""
"3150000","3150000-104-2017-00305","20171025","","01","영업/정상","01","영업","","","","","0220640586","3.30","157210","서울특별시 강서구 마곡동 735-0 마곡엠밸리12단지 (지상 1층) 상가동 103호","서울특별시 강서구 마곡서1로 146, 상가동 1층 103호 (마곡동, 방화 1동 마곡엠밸리12단지)","07598","세븐일레븐 강서마곡점","2021-12-28 15:32:39","U","2021-12-30 02:40:00.0","편의점","184118.26317821     ","451919.586039813    ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","",""
"3150000","3150000-104-2017-00306","20171026","","03","폐업","02","폐업","20210910","","","","","25.00","157876","서울특별시 강서구 화곡동 159-41 1층 좌측점포 ","서울특별시 강서구 곰달래로 157, 1층 (화곡동, 8동 좌측점포)","07759","다향전통차","2021-09-10 09:15:03","U","2021-09-12 02:40:00.0","전통찻집","186721.188517646    ","447643.459481363    ","전통찻집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","25","","",""
"3150000","3150000-104-2017-00307","20171027","","03","폐업","02","폐업","20210820","","","","","28.70","157873","서울특별시 강서구 화곡동 1059-28 (지상 1층) ","서울특별시 강서구 화곡로31길 22, 1층 (화곡동, 우장산동)","07696","티테디오스","2021-08-20 09:27:54","U","2021-08-22 02:40:00.0","커피숍","185985.266021564    ","449125.486904246    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","28.7","","",""
"3150000","3150000-104-2017-00308","20171030","","03","폐업","02","폐업","20220616","","","","","32.00","157280","서울특별시 강서구 내발산동 670-25 1층","서울특별시 강서구 우장산로4길 4, 1층 (내발산동, 우장산동)","07681","투데이스커피(Today's coffee)","2022-06-16 10:42:28","U","2021-12-05 23:08:00.0","커피숍","185753.55422012","450250.447832862","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00309","20171030","","03","폐업","02","폐업","20210930","","","","","10.00","157928","서울특별시 강서구 화곡동 1116-3 (지상 1층) ","서울특별시 강서구 화곡로 330, 1층 (화곡동, 6동)","07653","미니스톱 강서드림점","2021-09-30 17:33:04","U","2021-10-02 02:40:00.0","편의점","186780.470195989    ","450119.939314207    ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","10","","",""
"3150000","3150000-104-2017-00310","20171031","","03","폐업","02","폐업","20180615","","","","0220650816","46.00","157884","서울특별시 강서구 화곡동 367-18번지 문성빌딩 (지상 1층) ","서울특별시 강서구 월정로30길 99, 1층층 (화곡동, 1동 문성빌딩)","07763","배꼽시계충전소","2018-06-15 15:46:39","I","2018-08-31 23:59:59.0","일반조리판매","185895.87943949     ","448184.68440329     ","일반조리판매","","","","","상수도전용","","","","","","","","","N","46","","",""
"3150000","3150000-104-2017-00311","20171031","","01","영업/정상","01","영업","","","","","0226041718","17.00","157925","서울특별시 강서구 화곡동 1081번지 동양하우징 (지상 1층) 101동 101호","서울특별시 강서구 화곡로26가길 43-3, 101동 1층 101호 (화곡동, 동양하우징)","07717","식도락","2017-11-06 18:19:24","I","2018-08-31 23:59:59.0","일반조리판매","185597.098663843    ","448672.041800214    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","17","","",""
"3150000","3150000-104-2017-00312","20171031","","01","영업/정상","01","영업","","","","","","3.30","157871","서울특별시 강서구 화곡동 98-150 모현빌딩 (지상 1층) ","서울특별시 강서구 까치산로 29, 1층 (화곡동, 본동 모현빌딩)","07727","세븐일레븐 화곡까치산로점","2021-12-27 16:56:42","U","2021-12-29 02:40:00.0","편의점","186101.224522935    ","448926.939451605    ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","",""
"3150000","3150000-104-2017-00313","20171031","","03","폐업","02","폐업","20200302","","","","","67.10","157928","서울특별시 강서구 화곡동 1116-3번지 (지상 1층) ","서울특별시 강서구 화곡로 330, 1층 (화곡동, 6동)","07653","빵팔구(089)","2020-03-02 16:08:45","U","2020-03-04 02:40:00.0","커피숍","186780.470195989    ","450119.939314207    ","커피숍","","","","","상수도전용","","","","","","","","","N","67.1","","",""
"3150000","3150000-104-2017-00314","20171101","","03","폐업","02","폐업","20180131","","","","","14.72","157840","서울특별시 강서구 등촌동 639-11번지 홈플러스강서점앤본사사옥 1층 ","서울특별시 강서구 화곡로 398, 1층 (등촌동, 1동 홈플러스강서점앤본사사옥)","07567","앤티앤스","2018-01-31 09:58:24","I","2018-08-31 23:59:59.0","커피숍","187119.948165892    ","450691.593173724    ","커피숍","","","","","상수도전용","","","","","","","","","N","14.72","","",""
"3150000","3150000-104-2017-00315","20171101","","03","폐업","02","폐업","20201211","","","","","10.00","157210","서울특별시 강서구 마곡동 795-7 열린프라자 (지상 3층) 305~306호","서울특별시 강서구 마곡중앙6로 93, 3층 305~306호 (마곡동, 가양 1동 열린프라자)","07803","(주)다나와디피존마곡점","2020-12-11 17:04:38","U","2020-12-13 02:40:00.0","일반조리판매","185593              ","450880              ","일반조리판매","","","","","상수도전용","","","","","","","","","N","10","","",""
"3150000","3150000-104-2017-00316","20171102","","03","폐업","02","폐업","20201126","","","","0226026076","11.66","157871","서울특별시 강서구 화곡동 98-229 (지상 1층) ","서울특별시 강서구 까치산로4나길 2, 1층 (화곡동, 본동)","07726","스마일꽈배기","2020-11-26 10:03:43","U","2020-11-28 02:40:00.0","일반조리판매","186162.297028305    ","448867.185760608    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","11.66","","",""
"3150000","3150000-104-2017-00317","20171103","","01","영업/정상","01","영업","","","","","","54.00","157839","서울특별시 강서구 등촌동 633-33번지 연우빌라 1층 ","서울특별시 강서구 공항대로61길 55, 1층 (등촌동, 1동 연우빌라)","07553","카페DA","2019-05-03 09:38:45","U","2019-05-05 02:40:00.0","커피숍","188134.362267845    ","450119.816168513    ","커피숍","","","","","상수도전용","","","","","","","","","N","54","","",""
"3150000","3150000-104-2017-00318","20171103","","03","폐업","02","폐업","20190610","","","","0226664482","3.30","157852","서울특별시 강서구 방화동 611-36번지 (지상 1층) ","서울특별시 강서구 방화대로21길 87-1, 1층 (방화동, 1동)","07619","지에스25공항시장점","2019-06-10 10:34:21","U","2019-06-12 02:40:00.0","편의점","183302.519131       ","451333.423302194    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00319","20171103","","03","폐업","02","폐업","20190322","","","","","3.30","157210","서울특별시 강서구 마곡동 757-3번지 마곡나루역보타닉비즈타워 (지상 1층) 117호","서울특별시 강서구 마곡중앙5로1길 20, 1층 117호 (마곡동, 가양 1동 마곡나루역보타닉비즈타워)","07788","지에스25마곡비즈점","2019-03-22 12:00:57","U","2019-03-24 02:40:00.0","편의점","184609              ","451839              ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00320","20171103","","01","영업/정상","01","영업","","","","","","3.30","157910","서울특별시 강서구 화곡동 926-5번지 한양아이클래스 101호","서울특별시 강서구 강서로7길 107, 1층 101호 (화곡동, 1동 한양아이클래스)","07776","CU(씨유)뉴화곡우리마을","2017-11-03 16:47:17","I","2018-08-31 23:59:59.0","편의점","185958.548930426    ","447412.892882253    ","편의점","","","","","","","","","","","","","","N","3.3","","",""
"3150000","3150000-104-2017-00321","20171107","","01","영업/정상","01","영업","","","","","","4.95","157922","서울특별시 강서구 화곡동 1050-37번지 1층 ","서울특별시 강서구 강서로33길 26, 1층 (화곡동, 3동)","07713","시럽","2019-03-06 14:47:51","U","2019-03-08 02:40:00.0","커피숍","185646.536866282    ","448854.241318415    ","커피숍","","","","","상수도전용","","","","","","","","","N","4.95","","",""
"3150000","3150000-104-2017-00322","20171108","","03","폐업","02","폐업","20211102","","","","07088337717","63.44","157880","서울특별시 강서구 화곡동 341-7 (지상 1층) ","서울특별시 강서구 곰달래로25길 37, 1층 (화곡동, 8동)","07757","서울강서지역자활센터 오롯이","2021-11-02 10:44:05","U","2021-11-04 02:40:00.0","커피숍","186561.780258384    ","447796.803792839    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","63.44","","",""
"3150000","3150000-104-2017-00323","20171109","","03","폐업","02","폐업","20220607","","","","","49.00","157840","서울특별시 강서구 등촌동 649-14 우림보보카운티뷰오피스텔 104-1호","서울특별시 강서구 공항대로 509, 1층 104-1호 (등촌동, 1동 우림보보카운티뷰오피스텔)","07564","DUK(디유케이)커피","2022-06-07 14:46:30","U","2021-12-06 00:09:00.0","커피숍","187851.458569291","450002.657772859","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00324","20171109","","03","폐업","02","폐업","20220704","","","","0264219888","150.01","157210","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 127호, 232호","서울특별시 강서구 공항대로 247, 127호, 232호 (마곡동, 가양1동 퀸즈파크나인)","07803","할리스커피 마곡퀸즈파크나인점","2022-07-04 09:10:53","U","2021-12-07 00:06:00.0","커피숍","185365","450789","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-104-2017-00325","20171110","","03","폐업","02","폐업","20210806","","","","","3.30","157280","서울특별시 강서구 내발산동 670-50 태청빌딩 (지상 1층) ","서울특별시 강서구 우장산로2길 21, 1층 (내발산동, 우장산동 태청빌딩)","07681","GS(지에스)25발산사랑점","2021-08-06 16:58:09","U","2021-08-08 02:40:00.0","편의점","185588.933823647    ","450184.614073632    ","편의점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","3.3","","",""
"3150000","3150000-104-2017-00326","20171113","","01","영업/정상","01","영업","","","","","0236638181","115.40","157802","서울특별시 강서구 가양동 275-5 (지상 1층) ","서울특별시 강서구 양천로49길 29, 1층 (가양동, 1동)","07523","카페조이","2021-06-25 11:49:55","U","2021-06-27 02:40:00.0","커피숍","185842.553974704    ","451977.15727405     ","커피숍","","","","","상수도전용","","","","","","","","","N","115.4","","",""
"3150000","3150000-104-2017-00327","20171113","","03","폐업","02","폐업","20201021","","","","0220847050","171.60","157210","서울특별시 강서구 마곡동 774-12 마커스빌딩 (지상 1층) 102일부호","서울특별시 강서구 마곡동로 55, 1층 102일부호 (마곡동, 가양 1동 마커스빌딩)","07802","(주)커피빈코리아 마곡마커스빌딩점","2020-10-21 15:22:53","U","2020-10-23 02:40:00.0","커피숍","185192              ","450881              ","커피숍","","","","","상수도전용","","","","","","","","","N","171.6","","",""
"3150000","3150000-104-2017-00328","20171115","","03","폐업","02","폐업","20191230","","","","07051727090","39.26","157210","서울특별시 강서구 마곡동 772-5번지 리더스퀘어마곡 (지상 1층) 107호","서울특별시 강서구 마곡중앙6로 45, 1층 107호 (마곡동, 가양 1동 리더스퀘어마곡)","07802","기술자들커피랩","2019-12-30 15:52:31","U","2020-01-01 02:40:00.0","커피숍","185144              ","450938              ","커피숍","","","","","상수도전용","","","","","","","","","N","39.26","","",""
"3150000","3150000-104-2017-00329","20171115","","03","폐업","02","폐업","20210623","","","","","56.00","157871","서울특별시 강서구 화곡동 98-83 (지상 1층) ","서울특별시 강서구 까치산로4길 11, 1층 (화곡동, 본동)","07722","프렌즈","2021-06-23 13:10:16","U","2021-06-25 02:40:00.0","커피숍","186170.340826232    ","448896.720002882    ","커피숍","","","","","상수도전용","","","","","","","","","N","56","","",""
