상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
17149898,GS25,화곡그린힐점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,56,80,서울특별시 강서구 화곡동 56-80,1.15E+11,서울특별시 강서구 초록마을로,89,,1.15E+24,,서울특별시 강서구 초록마을로 89,157867,7676,,1,,126.8513767,37.54037465
23489222,CU,화곡곰달래점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,836,2,서울특별시 강서구 화곡동 836-2,1.15E+11,서울특별시 강서구 곰달래로49길,15,,1.15E+24,선광빌딩,서울특별시 강서구 곰달래로49길 15,157010,7749,,1,,126.8576437,37.53233512
12327231,CU,공항대로점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,272,9,서울특별시 강서구 염창동 272-9,1.15E+11,서울특별시 강서구 공항대로,549,,1.15E+24,,서울특별시 강서구 공항대로 549,157863,7561,,2,,126.8670584,37.55020327
17160822,서울식물원푸드이마트24편의점,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,812,,서울특별시 강서구 마곡동 812,1.15E+11,서울특별시 강서구 마곡중앙로,136,,1.15E+24,서울식물원,서울특별시 강서구 마곡중앙로 136,157805,7789,,4,,126.8328996,37.57223415
12475479,휴게음식점,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,886,,서울특별시 강서구 방화동 886,1.15E+11,서울특별시 강서구 하늘길,38,,1.15E+24,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222,7505,,2,,126.8029375,37.57135746
14528623,GS25,화곡베스트점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,936,15,서울특별시 강서구 화곡동 936-15,1.15E+11,서울특별시 강서구 월정로,112,,1.15E+24,,서울특별시 강서구 월정로 112,157910,7775,,1,,126.8389679,37.52915253
17145736,CU,메이필드호텔점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010700,외발산동,1.15E+18,1,대지,426,,서울특별시 강서구 외발산동 426,1.15E+11,서울특별시 강서구 방화대로,94,,1.15E+24,메이필드호텔,서울특별시 강서구 방화대로 94,157290,7506,,,,126.8194957,37.54788118
17142097,세븐일레븐,등촌스타점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,639,,서울특별시 강서구 등촌동 639,1.15E+11,서울특별시 강서구 화곡로,404,,1.15E+24,,서울특별시 강서구 화곡로 404,157840,7567,,1,,126.8544261,37.55923589
12478018,GS25마곡8단지,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500,마곡동,1.15E+18,1,대지,741,,서울특별시 강서구 마곡동 741,1.15E+11,서울특별시 강서구 마곡서1로,81,,1.15E+24,마곡엠밸리8단지,서울특별시 강서구 마곡서1로 81,157855,7599,,1,,126.8191339,37.56435741
24490764,씨유한솔할인마트,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,300,,서울특별시 강서구 염창동 300,1.15E+11,서울특별시 강서구 양천로63길,38,,1.15E+24,강변한솔솔파크,서울특별시 강서구 양천로63길 38,157760,7546,,1,,126.8658689,37.55700368
23433041,CU,방화메아리점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900,방화동,1.15E+18,1,대지,826,1,서울특별시 강서구 방화동 826-1,1.15E+11,서울특별시 강서구 금낭화로24길,29,4,1.15E+24,스카이빌딩,서울특별시 강서구 금낭화로24길 29-4,157220,7512,,1,,126.814972,37.5784258
24156225,보광훼미리마트화곡수명,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1068,,서울특별시 강서구 화곡동 1068,1.15E+11,서울특별시 강서구 강서로33길,103,,1.15E+24,,서울특별시 강서구 강서로33길 103,157010,7711,,,,126.8342201,37.54052187
12450341,세븐일레븐,화곡현대점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,410,17,서울특별시 강서구 화곡동 410-17,1.15E+11,서울특별시 강서구 초록마을로30길,7,,1.15E+24,,서울특별시 강서구 초록마을로30길 7,157889,7725,,1,,126.8487882,37.53724988
12098925,세븐일레븐,마곡신사고점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,776,6,서울특별시 강서구 마곡동 776-6,1.15E+11,서울특별시 강서구 강서로,463,,1.15E+24,(주)좋은책신사고마곡제2사옥,서울특별시 강서구 강서로 463,157805,7791,,1,,126.840442,37.56692032
24781210,세븐일레븐,화곡본동점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,55,88,서울특별시 강서구 화곡동 55-88,1.15E+11,서울특별시 강서구 초록마을로14길,37,,1.15E+24,호산나빌,서울특별시 강서구 초록마을로14길 37,157010,7723,,1,,126.8484719,37.54089599
12465738,미니스톱,강서IT점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1096,29,서울특별시 강서구 화곡동 1096-29,1.15E+11,서울특별시 강서구 공항대로44길,11,,1.15E+24,,서울특별시 강서구 공항대로44길 11,157916,7649,6,1,,126.8508833,37.55556128
12649293,편의점&카페24,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300,화곡동,1.15E+18,1,대지,782,5,서울특별시 강서구 화곡동 782-5,1.15E+11,서울특별시 강서구 등촌로,3,,1.15E+24,부경빌딩,서울특별시 강서구 등촌로 3,157897,7786,,1,,126.8635244,37.53027443
12455668,세븐일레븐,마곡홈앤쇼핑점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010500,마곡동,1.15E+18,1,대지,746,1,서울특별시 강서구 마곡동 746-1,1.15E+11,서울특별시 강서구 공항대로,140,,1.15E+24,마곡엠밸리12단지,서울특별시 강서구 공항대로 140,157818,7808,,,,126.8231776,37.55914479
12514916,GS25,마곡12단지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150062000,공항동,1150010500,마곡동,1.15E+18,1,대지,746,1,서울특별시 강서구 마곡동 746-1,1.15E+11,서울특별시 강서구 공항대로,140,,1.15E+24,마곡엠밸리12단지,서울특별시 강서구 공항대로 140,157818,7808,,,,126.8231776,37.55914479
7857168,세븐일레븐,강서중앙점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1112,1,서울특별시 강서구 화곡동 1112-1,1.15E+11,서울특별시 강서구 공항대로46길,35,,1.15E+24,,서울특별시 강서구 공항대로46길 35,157010,7654,6,,,126.8524781,37.55415316
12526266,CU,강서스타점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,668,,서울특별시 강서구 등촌동 668,1.15E+11,서울특별시 강서구 강서로54길,90,,1.15E+24,,서울특별시 강서구 강서로54길 90,157930,7591,,1,,126.843616,37.55857186
12517148,CU,화곡삼성점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300,화곡동,1.15E+18,1,대지,854,1,서울특별시 강서구 화곡동 854-1,1.15E+11,서울특별시 강서구 국회대로7길,101,,1.15E+24,삼성아파트,서울특별시 강서구 국회대로7길 101,157904,7787,,,,126.8552583,37.5292485
12515669,CU,화곡트윈캐슬점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059000,화곡본동,1150010300,화곡동,1.15E+18,1,대지,56,252,서울특별시 강서구 화곡동 56-252,1.15E+11,서울특별시 강서구 초록마을로,71,,1.15E+24,우성트윈캐슬아파트,서울특별시 강서구 초록마을로 71,157867,7677,A,,,126.8506657,37.54172829
24313525,코리아세븐등촌샤르망,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,628,32,서울특별시 강서구 등촌동 628-32,1.15E+11,서울특별시 강서구 공항대로45길,101,,1.15E+24,강변샤르망2차오피스텔,서울특별시 강서구 공항대로45길 101,157030,7548,,1,,126.8576282,37.55930296
12482999,CU,마곡한솔점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,716,,서울특별시 강서구 마곡동 716,1.15E+11,서울특별시 강서구 양천로30길,77,,1.15E+24,한솔솔파크아파트,서울특별시 강서구 양천로30길 77,157805,7595,101,1,,126.8230977,37.56926255
12514430,CU가양휴먼빌점,가양휴먼빌점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400,가양동,1.15E+18,1,대지,1479,4,서울특별시 강서구 가양동 1479-4,1.15E+11,서울특별시 강서구 양천로57길,13,,1.15E+24,시드프라자,서울특별시 강서구 양천로57길 13,157807,7527,,1,,126.8520051,37.56359139
12540221,GS25,마곡에이스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,772,8,서울특별시 강서구 마곡동 772-8,1.15E+11,서울특별시 강서구 마곡동로,61,,1.15E+24,에이스프라자,서울특별시 강서구 마곡동로 61,157805,7802,,1,,126.8331376,37.5606042
12515351,CU,마곡더랜드점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,757,,서울특별시 강서구 마곡동 757,1.15E+11,서울특별시 강서구 마곡중앙로,161,8,1.15E+24,두산더랜드파크,서울특별시 강서구 마곡중앙로 161-8,157805,7788,A,1,,126.8272734,37.56861933
12516752,CU,발산오피스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,795,1,서울특별시 강서구 마곡동 795-1,1.15E+11,서울특별시 강서구 마곡중앙8로,86,,1.15E+24,필네이처,서울특별시 강서구 마곡중앙8로 86,157805,7803,,1,,126.8369065,37.56061436
12124264,CU,마곡엠코점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,776,4,서울특별시 강서구 마곡동 776-4,1.15E+11,서울특별시 강서구 강서로,471,,1.15E+24,엠코지니어스타,서울특별시 강서구 강서로 471,157805,7791,,,,126.8405586,37.56743505
12126102,위드미마곡일성점,마곡일성점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,758,2,서울특별시 강서구 마곡동 758-2,1.15E+11,서울특별시 강서구 마곡중앙로,161,22,1.15E+24,마곡일성트루엘플래닛,서울특별시 강서구 마곡중앙로 161-22,157805,7788,,1,,126.8257454,37.56861315
12122960,GS25강서메르디앙점,강서메르디앙점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061500,우장산동,1150010600,내발산동,1.15E+18,1,대지,659,4,서울특별시 강서구 내발산동 659-4,1.15E+11,서울특별시 강서구 공항대로38길,106,,1.15E+24,,서울특별시 강서구 공항대로38길 106,157825,7651,,1,,126.8434156,37.55689398
12114926,미니스톱,강서하늘점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,267,19,서울특별시 강서구 염창동 267-19,1.15E+11,서울특별시 강서구 공항대로59다길,85,,1.15E+24,대진빌딩,서울특별시 강서구 공항대로59다길 85,157863,7554,,1,,126.8679949,37.55187917
12122200,GS25,마곡플레이스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,793,9,서울특별시 강서구 마곡동 793-9,1.15E+11,서울특별시 강서구 강서로,395,,1.15E+24,플레이스에이치,서울특별시 강서구 강서로 395,157805,7794,,,,126.8385751,37.56103625
12124484,GS25염창빌리지점,염창빌리지점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,244,15,서울특별시 강서구 염창동 244-15,1.15E+11,서울특별시 강서구 양천로69길,19,,1.15E+24,세우빌딩,서울특별시 강서구 양천로69길 19,157861,7544,,1,,126.8707444,37.55341924
20494927,내발산GS,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600,내발산동,1.15E+18,1,대지,708,12,서울특별시 강서구 내발산동 708-12,1.15E+11,서울특별시 강서구 강서로47가길,38,,1.15E+24,BH빌딩,서울특별시 강서구 강서로47가길 38,157833,7639,,1,,126.8354392,37.55089579
12516654,CU,화곡드림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,409,91,서울특별시 강서구 화곡동 409-91,1.15E+11,서울특별시 강서구 초록마을로22길,82,,1.15E+24,드림훼밀리빌라,서울특별시 강서구 초록마을로22길 82,157889,7725,,,,126.8472067,37.53854996
12516854,CU강서다온점,강서다온점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300,화곡동,1.15E+18,1,대지,1015,,서울특별시 강서구 화곡동 1015,1.15E+11,서울특별시 강서구 화곡로13길,111,,1.15E+24,,서울특별시 강서구 화곡로13길 111,157918,7709,,1,,126.8331902,37.54489072
12516879,CU,화곡미래점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,410,246,서울특별시 강서구 화곡동 410-246,1.15E+11,서울특별시 강서구 초록마을로,122,,1.15E+24,,서울특별시 강서구 초록마을로 122,157889,7724,,1,,126.8506142,37.53770917
12122881,인더라인24시편의점가양점,가양점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200,등촌동,1.15E+18,1,대지,717,,서울특별시 강서구 등촌동 717,1.15E+11,서울특별시 강서구 양천로,470,,1.15E+24,그레이스힐,서울특별시 강서구 양천로 470,157930,7575,,1,,126.8524701,37.56205514
12516425,CU방화오피스점,방화오피스점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,619,7,서울특별시 강서구 방화동 619-7,1.15E+11,서울특별시 강서구 개화동로27가길,33,,1.15E+24,에어팰리스,서울특별시 강서구 개화동로27가길 33,157853,7620,1,1,,126.8075362,37.56266403
12126121,위드미,마곡LG사이언스파크점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,772,8,서울특별시 강서구 마곡동 772-8,1.15E+11,서울특별시 강서구 마곡동로,61,,1.15E+24,에이스프라자,서울특별시 강서구 마곡동로 61,157805,7802,,,,126.8331376,37.5606042
16277760,CU,마곡바이셀프점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,717,,서울특별시 강서구 마곡동 717,1.15E+11,서울특별시 강서구 양천로47길,94,,1.15E+24,마곡금호어울림아파트,서울특별시 강서구 양천로47길 94,157805,7522,,,,126.8371898,37.57442995
12122332,GS25마곡힐스테이트점,마곡힐스테이트점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,797,14,서울특별시 강서구 마곡동 797-14,1.15E+11,서울특별시 강서구 공항대로,269,15,1.15E+24,힐스테이트에코마곡,서울특별시 강서구 공항대로 269-15,157805,7803,,1,,126.8372279,37.55959936
16279661,세븐일레븐,강서KC대학교점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,953,1,서울특별시 강서구 화곡동 953-1,1.15E+11,서울특별시 강서구 까치산로24길,47,,1.15E+24,케이씨대학교,서울특별시 강서구 까치산로24길 47,157722,7661,,3,,126.8535514,37.54836093
12122908,GS25,마곡유림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,793,,서울특별시 강서구 마곡동 793,1.15E+11,서울특별시 강서구 강서로,419,,1.15E+24,유림트윈파크,서울특별시 강서구 강서로 419,157805,7794,,1,,126.8391903,37.56297051
25314303,GS25,화곡세화점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,391,20,서울특별시 강서구 화곡동 391-20,1.15E+11,서울특별시 강서구 곰달래로25길,8,,1.15E+24,영광피아노학원,서울특별시 강서구 곰달래로25길 8,157010,7759,,1,,126.8491874,37.53115375
12121927,세븐일레븐,김포국제공항국제선청사점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900,방화동,1.15E+18,1,대지,886,,서울특별시 강서구 방화동 886,1.15E+11,서울특별시 강서구 하늘길,38,,1.15E+24,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222,7505,,,,126.8029375,37.57135746
26239147,세븐일레븐,강서화곡다솜점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,924,5,서울특별시 강서구 화곡동 924-5,1.15E+11,서울특별시 강서구 강서로7길,102,,1.15E+24,,서울특별시 강서구 강서로7길 102,157010,7776,,1,,126.842034,37.5291466
15422177,CU,개화점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900,방화동,1.15E+18,1,대지,819,,서울특별시 강서구 방화동 819,1.15E+11,서울특별시 강서구 금낭화로,167,,1.15E+24,방화8단지개화아파트,서울특별시 강서구 금낭화로 167,157788,7509,,1,,126.8133584,37.58094148
21858903,GS25,화곡드림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1105,7,서울특별시 강서구 화곡동 1105-7,1.15E+11,서울특별시 강서구 우장산로16길,19,,1.15E+24,,서울특별시 강서구 우장산로16길 19,157010,7686,,1,,126.8494733,37.55231284
21944147,GS25,가양2호점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,1461,,서울특별시 강서구 가양동 1461,1.15E+11,서울특별시 강서구 허준로,47,,1.15E+24,가양2단지아파트,서울특별시 강서구 허준로 47,157742,7524,,1,,126.8465254,37.57101653
9012879,GS25강서타운점,강서타운점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300,화곡동,1.15E+18,1,대지,1111,2,서울특별시 강서구 화곡동 1111-2,1.15E+11,서울특별시 강서구 화곡로,346,,1.15E+24,귀뚜라미보일러오피스텔,서울특별시 강서구 화곡로 346,157010,7653,,1,,126.8519974,37.55449989
20074433,CU,염창1호점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,252,16,서울특별시 강서구 염창동 252-16,1.15E+11,서울특별시 강서구 양천로,713,,1.15E+24,대영빌딩,서울특별시 강서구 양천로 713,157862,7540,,1,,126.8752348,37.54983093
19981143,CU,화곡초록마을점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300,화곡동,1.15E+18,1,대지,333,2,서울특별시 강서구 화곡동 333-2,1.15E+11,서울특별시 강서구 강서로18다길,41,,1.15E+24,아가페놀이방,서울특별시 강서구 강서로18다길 41,157010,7751,,1,,126.8466922,37.53595896
25000145,세븐일레븐가양한림점,가양한림점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,192,9,서울특별시 강서구 가양동 192-9,1.15E+11,서울특별시 강서구 강서로,511,,1.15E+24,한림타운,서울특별시 강서구 강서로 511,157200,7523,,1,,126.8413419,37.57093874
23275581,CU,가양미르웰점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400,가양동,1.15E+18,1,대지,118,1,서울특별시 강서구 가양동 118-1,1.15E+11,서울특별시 강서구 강서로68길,35,,1.15E+24,경동미르웰양천향교,서울특별시 강서구 강서로68길 35,157801,7573,,,,126.8430443,37.56627008
26003001,GS25,등촌한마음점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200,등촌동,1.15E+18,1,대지,532,1,서울특별시 강서구 등촌동 532-1,1.15E+11,서울특별시 강서구 공항대로58길,32,,1.15E+24,,서울특별시 강서구 공항대로58길 32,157030,7665,,1,,126.8623927,37.55040169
23495636,GS25,방화가온점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900,방화동,1.15E+18,1,대지,485,3,서울특별시 강서구 방화동 485-3,1.15E+11,서울특별시 강서구 양천로11길,14,,1.15E+24,월드음악학원,서울특별시 강서구 양천로11길 14,157220,7516,,1,,126.8100282,37.57393401
9016367,GS25,S9증미역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200,등촌동,1.15E+18,1,대지,666,40,서울특별시 강서구 등촌동 666-40,1.15E+11,서울특별시 강서구 양천로,560,,1.15E+24,증미역9호선,서울특별시 강서구 양천로 560,157031,7550,,,,126.8612291,37.55770687
26003540,GS25,강서으뜸점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,901,24,서울특별시 강서구 화곡동 901-24,1.15E+11,서울특별시 강서구 강서로7길,45,,1.15E+24,한백E타운아파트,서울특별시 강서구 강서로7길 45,157010,7777,,1,,126.8452567,37.52925925
9026425,GS25,화곡월정점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1.15E+18,1,대지,359,54,서울특별시 강서구 화곡동 359-54,1.15E+11,서울특별시 강서구 가로공원로76길,100,,1.15E+24,,서울특별시 강서구 가로공원로76길 100,157010,7766,,1,,126.8388207,37.53280929
23286233,세븐일레븐,등촌두보점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200,등촌동,1.15E+18,1,대지,365,83,서울특별시 강서구 등촌동 365-83,1.15E+11,서울특별시 강서구 공항대로58나길,40,44,1.15E+24,,서울특별시 강서구 공항대로58나길 40-44,157030,7664,,1,,126.8576879,37.55094194
24964300,GS25김포공항역점,김포공항역점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500,마곡동,1.15E+18,1,대지,736,,서울특별시 강서구 마곡동 736,1.15E+11,서울특별시 강서구 마곡서1로,132,,1.15E+24,마곡엠밸리3단지,서울특별시 강서구 마곡서1로 132,157210,7598,,1,,126.8199598,37.56869061
9014261,GS25,염창신동아점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150051000,염창동,1150010100,염창동,1.15E+18,1,대지,289,,서울특별시 강서구 염창동 289,1.15E+11,서울특별시 강서구 양천로67길,32,,1.15E+24,신동아아파트,서울특별시 강서구 양천로67길 32,157717,7535,,,,126.8688411,37.55504992
16308362,CU,방화1호점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900,방화동,1.15E+18,1,대지,141,,서울특별시 강서구 방화동 141,1.15E+11,서울특별시 강서구 방화대로52길,40,,1.15E+24,,서울특별시 강서구 방화대로52길 40,157845,7518,,,,126.8190108,37.57788962
16309236,GS25,강서한빛점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,326,19,서울특별시 강서구 마곡동 326-19,1.15E+11,서울특별시 강서구 양천로30길,32,,1.15E+24,마곡빌딩,서울특별시 강서구 양천로30길 32,157803,7593,,3,,126.8225817,37.57183435
16309256,GS25,마곡퍼스트점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500,마곡동,1.15E+18,1,대지,773,,서울특별시 강서구 마곡동 773,1.15E+11,서울특별시 강서구 마곡중앙로,76,,1.15E+24,힐스테이트에코마곡역,서울특별시 강서구 마곡중앙로 76,157805,7801,,1,,126.8274815,37.560404
